Date,KOFR,CD91,WorkbookComp,basis_cd_kofr_bp,basis_chg_bp,KOFR_91d_fwd_comp,basis_cd_fwd91_bp
2026-07-06,2.449,2.92,2.559712254360887,47.10000000000001,5.699999999999996,,
2026-07-07,2.444,2.91,2.5595721347004132,46.60000000000002,-0.4999999999999858,,
2026-07-08,2.468,2.91,2.5594992381578963,44.20000000000002,-2.4000000000000057,,
2026-07-09,2.467,2.91,2.55942444553983,44.300000000000004,0.09999999999998721,,
2026-07-10,2.501,2.9,2.5594814623965885,39.900000000000006,-4.399999999999999,,
2026-07-13,2.543,2.9,2.5596157111213014,35.699999999999974,-4.200000000000031,,
2026-07-14,2.56,2.9,2.559795775130793,33.999999999999986,-1.6999999999999886,,
2026-07-15,2.574,2.9,2.5600131978227076,32.60000000000001,-1.3999999999999773,,
2026-07-16,2.546,2.91,2.5605740653592615,36.400000000000034,3.8000000000000256,,
2026-07-20,2.749,2.91,2.5612558322738335,16.1,-20.300000000000033,,
2026-07-21,2.698,2.91,2.5617989237205343,21.200000000000017,5.100000000000016,,
2026-07-22,2.679,2.91,2.562289312038155,23.10000000000003,1.9000000000000128,,
2026-07-23,2.676,2.91,2.562769751077112,23.4,0.29999999999996874,,
2026-07-24,2.668,2.91,2.564134816205724,24.2,0.8000000000000007,,
2026-07-27,2.672,2.92,2.564597212360743,24.799999999999976,0.5999999999999766,,
